,Unnamed: 0,Volume,ocPercentAMD,ocPercentINT,ocPercentSP,hlPercentAMD,hlPercentINT,hlPercentSP,Days to Earnings,tyPercentAMD,tyPercentINT,tyPercentSP,Volume.1,What Day,Labels,Days Since Election,ocPercentBTC,hlPercentBTC
3136,3136,23323500,-2.02360876897133,-0.2899601304820476,0.9778205743656176,3.4482758620689724,1.3944917431192527,1.3853056229809368,42,1.0327022375215211,-0.10905125408942062,0.004422671974868564,28164900,2,1,1324,-0.16718913270638014,1.8255147527064253
3135,3135,21247800,1.3675213675213629,0.4763612870516187,0.17580078683627764,3.4482758620689724,1.4327774222181455,1.0311294757535228,41,0.0,0.6199854121079484,0.0037126518035224265,30060200,1,0,1323,-0.250156347717323,3.013063632532642
3134,3134,11950000,1.7331022530329363,1.1843079200592133,1.0269431462692546,2.617801047120416,2.083340851314785,1.06305386191603,40,-0.34071550255537764,-0.1828785662033594,-0.03127118723245115,30432300,0,1,1322,1.0107391029690493,4.113655640373182
3133,3133,9292400,0.17391304347824654,1.5048908954100826,1.081465300706275,1.9298245614034928,2.422403482210433,1.4869069335812002,37,0.17361111111111605,0.148257968865817,0.006768866272266472,51838900,4,1,1319,-0.16817321841496868,2.3743315508021334
3132,3132,8485800,-2.2071307300509324,0.30235072949171826,-0.6903230209464595,3.4782608695652195,2.01215261958998,1.2796559257109321,36,-0.17361111111110494,0.15071212695130232,0.0,38301200,3,1,1318,-2.079044874433933,3.727369542066028
3131,3131,12585700,2.6041666666666736,1.5313896810340788,1.1287635351379777,2.9565217391304355,1.881005830364901,1.3538797866015972,35,-0.3384094754653177,-0.2262481146304673,-0.012085516581872293,30496500,2,0,1317,0.2683178534571784,2.5496342737721944
3130,3130,12517400,-5.32445923460898,-2.109224184904868,-1.266475376948217,5.9859154929577505,2.580893782006677,2.1250594866686345,34,1.2302284710017375,0.5001962293189832,0.03590489794040863,29132000,1,1,1316,0.18610421836227076,2.204658901830281
3129,3129,11840200,3.1413612565444953,2.047917389795884,0.8114163667511942,3.677758318739044,2.4371373307543465,1.3794504174365452,33,1.6920473773265554,0.5300984475577364,0.004521294937065434,28041300,0,0,1315,-1.507128309572292,2.463258124611878
3128,3128,7580800,-5.573770491803277,-1.6306408179506682,-0.08813843246185947,7.342657342657333,2.085751335872965,1.2470666366962255,30,-0.5208333333333259,-0.2313107081221899,0.0,26750500,4,1,1312,2.2916666666666696,4.660927986563079
3127,3127,17451300,1.8612521150592087,2.1952175617404808,2.2961878286905213,3.214890016920457,2.674011010617394,2.2961878286905213,29,1.3289036544850583,1.1507518220176485,0.07756031693613162,29534200,3,0,1311,0.2296930465650604,2.2021812080536884
3126,3126,13460500,3.0035335689045928,1.557503931409587,0.6010278696964244,3.546099290780136,2.279999999999993,1.0563791549594417,28,1.3722126929674117,0.3145890680299024,0.008555814858035582,33553600,2,1,1310,0.3562447611064501,3.506907545164717
3125,3125,12256100,-2.256944444444442,-0.949367051053529,-0.008604072365769877,5.615942028985522,2.0934017713365667,1.2480903046251823,27,0.5328596802842034,0.0,-0.028173495500338763,29491300,1,1,1309,-0.9547530095475376,3.3276812208562934
3124,3124,15576200,-2.881355932203389,-1.0236259842519635,-2.430008788772964,4.795737122557742,2.3487180593663166,2.553924055588186,26,0.5235602094240788,0.5568894414037295,0.01956120249531068,39903700,0,0,1308,-4.7826086956521685,6.272214091574324
3123,3123,25558000,-0.6535947712418277,0.232734669017276,-0.2101919953289788,3.5413153456998367,1.4396847688838532,1.6044318742733266,23,-2.960526315789469,-1.7027863777089869,-0.035102685235410824,40246400,4,0,1305,-1.2875536480686733,1.947922878155417
3122,3122,19844100,-3.1496062992125933,0.8880270270270163,-1.346858516431915,3.9024390243902247,1.5116357175052777,1.5632144590679076,22,-0.4878048780487809,-1.3394489605606077,-0.01751134601286619,42240200,3,0,1304,0.35238841033673474,1.6775212157094987
3121,3121,18305600,3.6918138041733375,0.19200844116711305,1.0250981692301542,3.858520900321549,1.7788050356223772,1.215409030881931,21,-1.7027863777089869,-0.7282483710233878,-0.08781344931493296,33089800,2,0,1303,-0.8540372670807539,3.63600238426387
3120,3120,16984800,3.3222591362126237,0.07776438871556213,-0.2263847840668132,3.839732888146896,1.0950332420805786,0.758616920304922,20,0.1607717041800738,1.1655050505050557,0.08195945153799401,35052800,1,1,1302,0.5072181037846235,2.8671737858396495
3119,3119,10026500,-1.1494252873563315,0.3128666405944447,0.14863527080077876,2.348993288590595,1.856981503634203,1.0408252575352828,16,0.0,0.2729005847953214,0.009843792189201395,19122200,4,1,1298,1.928812885265474,2.8298126743722563
3118,3118,9713100,1.6722408026755842,-0.11777778240193992,0.21579952864243526,3.2258064516129004,2.36757624398074,1.8649727703298649,15,0.164473684210531,0.5110023384039986,-0.010616289946807632,37129200,3,0,1297,-1.3341181086913845,2.32139283570143
3117,3117,19700000,-0.16207455429497752,-0.9135858393604755,0.041033592987660406,3.125,1.9394878999422935,1.408350161120531,14,-2.9220779220779147,-2.1513714117798344,-0.04632926468967069,61969600,2,1,1296,2.4110910186859513,3.6231884057970953
3116,3116,12600900,3.278688524590168,0.3453607193154573,1.5635981502874596,4.620462046204632,1.985985202492224,1.5944707090901566,13,-2.0634920634920677,0.4588910133843216,0.007597018272154087,46037700,1,0,1295,-3.565200542530522,4.615384615384599
3115,3115,16378200,-2.9079159935379795,-0.6478658536585247,-0.7532337941776435,4.833333333333334,1.9961651438067165,1.5681365279359705,12,1.4975041597337757,-0.03836210203299606,0.039376245843891766,41389400,0,1,1294,-0.34755744352190643,4.75429484618457
3114,3114,14979900,-3.9184952978056464,-1.057793768711501,-1.5066168848276051,5.07364975450082,1.7945741964652706,1.6476863607707282,9,0.978792822185981,0.19090873650595694,0.01456585397550114,43444900,4,0,1291,0.2128482972136192,5.0449745795854595
3113,3113,27076500,-4.054054054054056,-1.523597175771085,-0.44935901273583934,5.790297339593109,1.887504718761801,1.2824666173384405,8,-0.15649452269169695,-0.11321132075472473,0.0015018870217486935,31503200,3,0,1290,6.534735106163669,11.37673425827106
3112,3112,17258100,-2.3668639053254448,-0.6284658273000399,-0.5753273473728449,4.441041347626352,1.6032811334824704,1.2443377102645536,7,0.9090909090909259,0.11161086724744697,0.00901770526910983,44629300,2,0,1289,4.95456512332324,6.845107503290904
3111,3111,12501500,0.8968609865470878,-1.2065813528336466,-1.0044956068415043,3.9215686274509673,1.93452760173094,1.1461884298282987,6,0.1481481481481417,0.1110251665433104,0.0007478611857569818,35712100,1,0,1288,-4.7991761071060735,9.62222222222222
3110,3110,13394600,0.7429420505200568,1.3572964049889835,-0.347539599305724,4.613095238095255,2.7573528398032066,1.2432458401732571,5,-1.327433628318586,-1.0133876588269028,-0.10787437352269837,39447300,0,1,1287,-6.992337164750961,9.723964868255974
3109,3109,17698800,3.039513677811545,-0.3657644476956934,0.2517410644455209,5.709876543209869,1.8545994753189632,0.8342105572983982,2,-0.7374631268436516,0.07342143906021725,0.00883622124490113,34937400,4,1,1284,5.1359516616314105,8.505794701986758
3108,3108,26539700,-0.5797101449275366,0.40620753323488135,-0.6323353366963325,3.571428571428581,2.2429906542056117,1.5337290450897267,1,-4.081632653061228,0.5516697112295077,0.0,36239000,3,1,1283,-1.6442155309033257,6.622516556291402
3107,3107,19307400,-0.985915492957734,-0.4002874818049396,-0.3973284981235392,3.1884057971014457,2.184376156978906,1.5885760712298191,182,-1.8492176386913248,-1.0595578714082008,-0.03813246201994636,40599300,2,0,1282,-6.88064932669249,9.881024400080651
3106,3106,12568300,0.7012622720897532,-0.2515271289974752,0.057709142928685786,2.664796633941102,1.1934900542495577,0.7309774206546216,181,-1.11420612813371,-1.0086455331412172,-0.030660641473356787,53087400,1,0,1281,-4.509423991544836,9.613914373088672
3105,3105,10558200,-2.3129251700680253,-1.4830508474576345,-1.6104831326366087,3.7868162692847207,1.939651580459767,1.7215451965995054,180,-0.696378830083566,-0.2508960573476715,-0.022638010768616382,37385900,0,1,1280,-1.4238583087341383,2.9003558718861067
3104,3104,12320600,-2.1136063408190298,-2.392347915242665,-0.7665868285381959,4.748982360922648,2.9908515130189883,1.03405213495118,177,-0.8097165991902908,-0.8403326624766283,-0.004307077784515556,34573600,4,0,1277,-2.7360243202161905,3.8306804267972616
3103,3103,15768500,1.5978695073235685,1.2491325468424683,-0.22696129491285297,2.4096385542168752,1.9150453313038216,0.8307475059164959,176,-0.7863695937090354,0.27416038382455105,0.0007050509220007939,41219000,3,0,1276,0.44105173876165527,1.4453324264580791
3102,3102,14124600,3.405994550408709,1.6859923317875891,0.5694390772621016,4.514363885088923,2.396890997642176,1.4035641765035356,175,-1.0540184453227908,-0.4490535250758709,-0.022758675526723948,40434700,2,1,1275,-1.0574018126888185,1.3959822948587108
3101,3101,18849900,0.8219178082191858,-0.07037297677693344,-0.3812533644424132,2.191780821917799,0.8837044579814712,0.6642761836441968,174,-0.27173913043478937,0.2464753521126628,-0.003580273321079908,43316200,1,1,1274,0.5060728744939347,2.7191352812025116
3100,3100,13327200,-1.4784946236559129,0.9605051241371232,0.22640099797717195,3.739612188365649,1.5302526690391451,0.6677083543417117,173,-0.4092769440654842,0.1409478555654875,-0.007123973967382291,28810500,0,1,1273,0.508646998982698,1.224698077904418
3099,3099,19381300,1.3605442176870763,1.5107914212514784,0.6716306807840633,2.4623803009576006,1.9819783783783684,1.0675520940552683,170,-0.13422818791946067,-0.3897873986458911,0.014997428748952938,33310200,4,0,1270,0.16983695652172948,1.1239782016348565
3098,3098,22484700,-0.40431266846361336,1.5676303317535556,1.3541156469319082,3.7447988904299567,2.0475319926873903,1.4036782918681157,169,-0.5412719891745632,-0.21536969794079264,-0.0035900166189595244,46644900,3,1,1269,-0.6747638326585648,1.520327980867786
3097,3097,17392100,-1.7473118279569988,-0.14625594149909604,0.3657724826495068,3.03030303030305,1.3215859030837107,0.6401721035464103,168,1.5047879616963078,0.4394031651191233,0.01020532540505492,40854600,2,0,1268,0.6622516556291425,1.4663256606990638
3096,3096,20552900,-2.6350461133069825,0.439081595316515,-0.8407570206074855,3.5182679296346557,1.211453744493407,1.4527623424828606,167,0.6765899864682012,-0.3643023546702207,0.0021968777924374905,35010600,1,0,1267,-0.4732127767449801,1.9807096107474997
3095,3095,23445100,-4.90196078431373,-0.4328968410135858,0.1140242305128325,6.209573091849951,1.4508487486398105,0.7581965558692172,166,-2.1907216494845394,-0.9782608695652284,0.0,37791200,0,0,1266,-1.1857047428189604,1.9577800476676899
3094,3094,38757700,-0.4993757802746579,-0.6458557357066463,-0.5891293108857942,4.000000000000004,2.368800934081583,1.4712042092322797,163,2.383939774153077,0.1083351351269135,0.0028990063855927057,38058500,4,0,1263,1.5776081424936361,3.0013642564802323
3093,3093,25074700,2.048655569782332,1.3415554749818703,-0.4055288314756211,3.4659820282413323,2.36708675772348,0.5414620064360998,162,0.5018820577164407,-0.28622539226383914,-0.004335951553602335,43035900,3,0,1262,4.410201912858658,5.265957446808511
3092,3092,13999400,1.4048531289910573,0.07029173742383321,1.5486673800010564,2.6923076923076827,1.3023618444209852,1.693236922125041,161,-1.6372795969773368,-3.1260942439794266,0.0,72249100,2,1,1261,-3.6189825879139548,3.881602268699047
3091,3091,15773800,-1.2820512820512775,0.5307855626326852,-0.051090222349015064,3.841059602649,1.45700076250892,1.045864810360975,160,1.6883116883116944,0.1407990144315363,0.0,61288000,1,1,1260,-0.3572036060554562,2.0362381363244086
3090,3090,14931000,-1.5286624203821542,-0.9171075837742572,-1.2503495353559324,2.34375,1.1039850427350562,1.2964929963980245,159,0.9055627425614388,0.6051975792096931,0.0007305182904593366,37480000,0,0,1259,-1.1932773109243788,3.3558207922504746
3089,3089,11975400,1.0204081632652962,1.8233858356591304,1.373490486005835,3.112840466926081,2.1124239169352017,1.4144074400460616,156,-0.8838383838383868,-0.4564606741572996,0.002885548228781509,34480900,4,0,1256,-0.1677852348993314,1.313794845881744
3088,3088,10959900,0.0,0.6141618497109924,0.7159767725202215,2.3622047244094446,1.3391278081479552,1.15748438030705,155,2.617801047120416,0.4308761220825685,0.0043880005049512505,37053200,3,1,1255,-0.7493755203996644,1.6349233102983307
3087,3087,9540800,-2.587322121604141,-0.9025270432300724,-1.7067304604585165,4.920212765957444,1.6417402407880255,1.8881967397184285,154,1.4608233731739697,0.8378833938840202,0.028707263395166827,26668200,2,0,1254,-0.23259677687322844,1.9584867760294777
3086,3086,16439400,0.5188067444876765,0.1081860800576928,-1.0912734290832615,2.4804177545691752,1.1235955056179805,1.393803774333957,153,-0.2580645161290307,-0.21613472622479254,-0.0014395167635239405,36272100,1,0,1253,-3.184815827569576,3.770437103770452
3085,3085,10066600,3.41655716162943,0.7176138960310663,-0.05076408754722817,3.815789473684217,1.0791403265877797,0.6231464639617101,152,-2.0330368487928907,-1.211257570359814,-0.045062158090192206,22965500,0,1,1252,-0.1285140562248932,0.6441223832528209
3084,3084,14951800,-1.0139416983523497,0.2152816571481253,-0.999936687682912,3.815789473684217,1.5579746376811698,1.362896259451296,148,-2.5608194622279035,-0.21481919083422565,-0.012146309025073965,22033800,3,1,1248,-0.41593345064789844,1.4193548387096744
3083,3083,16055700,-1.3597033374536438,-0.7064571072573966,-0.3946479216711761,3.286978508217442,1.5026833093852108,1.0237647941214068,147,-1.1278195488721887,-0.8537886569267572,-0.02052094970735885,30845100,2,0,1247,0.6602254428341503,1.7723577235772225
3082,3082,18446600,2.1170610211706187,1.212546319096064,0.7504645620875605,3.6477987421383635,1.6434476598785386,1.2759384032023702,146,-1.3414634146341364,-0.24665258092504416,-0.004232368245382645,34152500,1,0,1246,-0.9569377990430672,1.2741935483870925
3081,3081,12477300,-1.9559902200488977,-0.9510320870388056,0.3676957894591659,3.1446540880503138,1.5346216987865755,0.6757410842341383,145,0.12468827930174342,-0.28449501121995396,0.0,28853500,0,1,1245,-0.07968127490040056,1.4397696368581014
3080,3080,14586100,1.754385964912264,1.4774774774774846,-0.1501352633418218,2.395964691046659,1.843151427538836,0.9938454262576668,142,0.7389162561576512,0.8167578124999908,0.0021399862735416164,43024400,4,0,1242,0.14363230130864935,1.9906133678588844
3079,3079,13920300,-1.1015911872705009,-1.1731248195209654,-0.4941509430783087,3.634085213032568,1.6187086913204585,1.177359975444192,141,-1.2376237623762387,-0.17985252445512634,-0.010673762101198749,39616000,3,1,1241,1.9193233571893398,3.688524590163933
3078,3078,15385000,-0.7272727272727321,-0.1770502832861065,-0.28449605454075044,2.2031823745410017,0.7481332383327377,0.5099382591359225,140,-0.2442002442002433,-0.21284852029627155,0.0,35152000,2,0,1240,-0.7746933505487497,1.3350700097688017
3077,3077,9802000,0.9803921568627416,0.6426312031417414,1.3885825173599375,1.6009852216748888,1.0729649883034709,1.3935889950711378,139,0.12135922330096527,0.17736430729462516,0.002826594921123693,24365100,1,0,1239,0.21025392204432336,1.1501700955775185
3076,3076,8692000,0.4968944099378758,-0.2147530345471549,0.31088584771774563,2.138364779874191,1.1199421965317977,0.8876144876146075,138,0.8652657601977864,0.4662876781308389,0.0,32799700,0,1,1238,-1.544585987261149,2.093815938970933
3075,3075,8149200,0.7528230865746499,0.6130544536602889,-0.7206542132242588,1.7721518987341645,1.231437840223193,1.019639181405152,135,0.2490660024906832,0.14337275985665254,0.0,24899500,4,1,1235,-1.2423337002673396,1.7689243027888546
3074,3074,9346900,-0.6180469715698522,-0.035984165671665284,-0.18711971103763106,2.122347066167296,0.6859133326384992,0.5076240092997786,134,-0.8706467661691475,-0.17998919438484418,0.0,23395100,3,1,1234,0.4740085321535803,2.02907812749642
3073,3073,9085100,0.1242236024844745,0.3616636528029016,-0.28873261715599563,2.146464646464641,1.2336756615992648,0.8521200517897621,133,0.3722084367245637,0.14414774774775818,0.0,22212900,2,0,1233,2.3447606727037495,2.840447979224159
3072,3072,16426200,-0.12210012210012168,0.2892263195950706,0.3973846347059773,1.8564356435643687,1.3071858639366107,0.8249927307961258,132,-1.589242053789719,-0.3244412400865149,-0.011351941833659396,22684900,1,1,1232,-0.7383627608346766,2.1742684322380246
3071,3071,12016800,-1.3237063778580138,-0.32350826743350325,0.11550354307534595,2.7127003699136902,0.938620904742926,0.31467202945869577,131,-0.12195121951219524,-0.25243418680129803,0.0,26937200,0,0,1231,1.2514220705347023,2.1785421785421644
3070,3070,14106400,3.643216080402012,0.9090909090909038,0.6046559410940899,4.5454545454545405,1.5311702515494074,0.7072169183149679,128,0.7272727272727321,0.2522522522522497,-0.003559603654235133,54672100,4,0,1228,0.27705345501953804,1.7068767438043864
3069,3069,27147900,0.1290322580645098,0.0364225851940736,-0.11962620857601802,3.363518758085382,2.048280907095834,0.679876054674855,127,2.577319587628879,0.14567007085470873,-0.007888300607661325,34191900,3,1,1227,-2.0903143449816586,3.392063230693232
3068,3068,22707000,2.645502645502651,1.3643030470389617,1.7515530227212084,3.315649867374004,1.4011762020215146,1.7646772569495317,126,-0.12886597938144284,-0.14550381957074698,0.0,46835700,2,1,1226,0.5939004815409321,1.075959531074333
3067,3067,17889900,-0.6622516556291314,-0.037037037037046534,0.02261026520979925,2.288021534320328,0.6317354143440923,0.4646334043662881,125,0.8000000000000007,0.4816635791033752,0.060541468509289764,33796800,1,1,1225,-0.1602564102564097,1.3070840729385136
3066,3066,15385500,0.2645502645502784,0.4825500934465321,0.3587212093991265,1.5936254980079667,1.116483025065751,0.6435016278992567,124,-0.395778364116095,-0.2585888437384609,-0.0065626937877483185,24006900,0,0,1224,-2.1943573667711602,3.081861958266452
3065,3065,15093300,3.1767955801104812,-0.592592592592589,0.9802986555818682,3.878116343490312,1.0841158878504675,1.188034355884504,121,1.2048192771084263,0.37258196721312586,0.0043880635260062925,29396700,4,1,1221,-1.192504258943794,2.020202020202011
3064,3064,21247000,2.4285714285714244,1.2415349887133331,0.6878114245921328,4.4797687861271696,1.8099547511312155,0.8530628389403327,120,0.9762900976290068,0.33444816053511683,0.0014800056132191484,37261600,3,1,1220,0.3886815920397968,7.856434005954349
3063,3063,18978700,-0.14471780028942893,1.3714323809523865,-1.486475064766557,2.8106508875739733,1.6412136778162667,1.761152771898078,119,1.4492753623188248,-0.1127433253384824,0.002235439519959748,32720900,2,1,1219,1.27538970240908,2.9017505125374488
3062,3062,15020700,-3.8095238095237964,-1.374949832775918,-0.38405728214863105,5.832147937411093,2.086490816142228,0.7696070987705195,118,-2.2630834512022635,-1.0926940055503431,-0.051303645201206116,37196700,1,0,1218,5.656296789219772,6.839899413243922
3061,3061,25144300,-0.5333333333333301,0.07434944237918463,-0.32457561807128776,2.6917900403768518,0.9712401942473026,0.5935206407144955,117,-1.4745308310991967,-0.037147102526013935,-0.0029233442501830353,32332200,0,0,1217,0.5856760374832737,1.8712070128118485
3060,3060,11203300,0.5354752342704217,-0.7390909364039411,0.5996003994506172,3.773584905660377,1.6098839988724745,0.7518866549196312,114,-0.13315579227696214,0.14891659907234622,0.0,29632800,4,0,1214,-0.7638658253072084,2.491582491582478
3059,3059,19151900,-2.2606382978723416,-1.3578018348623933,-0.4751419059043638,2.861035422343328,1.713856184798801,1.0433989620544315,113,1.6326530612244872,0.6696428820551548,0.016106993680975457,39413000,3,1,1213,3.346490475373254,4.10274090674021
3058,3058,13941400,0.9395973154362248,1.1511325659116167,0.3378275761708238,2.422611036339184,1.7897054436987192,0.5212409607209478,112,0.0,0.03671071953010863,0.0014500283648688495,41856200,2,0,1212,2.4978012313104703,2.986921173559587
3057,3057,10513600,0.9459459459459474,1.395169683257924,0.17506702943033134,4.4016506189821225,2.835538645159219,1.2561550827570491,111,-0.2677376171351997,0.14875790809809608,-0.0021868396773649934,32820500,1,1,1211,-3.447690217391297,4.004233550890812
3056,3056,14762600,0.5390835579514919,-0.07484281717224928,0.16722375905544595,2.5745257452574504,1.3232438063045748,0.4004578906736223,110,-0.8042895442359144,-0.6741610234396678,-0.03954186038002128,46022400,0,1,1210,-0.4059539918809363,1.759480696959348
3055,3055,19280700,2.5316455696202445,0.3765098033324588,0.4368177405525309,3.546099290780136,1.9354876660341525,0.8844293151947458,107,1.7832647462276974,0.22505251312827654,0.0,39309500,4,1,1207,-2.054340622929085,3.7399210842340214
3054,3054,16384600,-1.3812154696132617,-1.2195085446972789,-0.3266954246723408,3.8571428571428483,3.1686156167483936,0.5289386326092327,106,-0.42016806722687816,-0.6359932659932732,-0.009575666716576949,33800100,3,1,1206,1.1055276381909618,3.0574324324324387
3053,3053,20775200,-2.1505376344086,-0.6583760058522348,0.07272814248182602,3.472222222222232,1.3328433913365467,0.7105481225071708,105,-0.5494505494505475,-0.36819219440353823,-0.007339250399152064,51973800,2,0,1205,1.0494245091401622,2.4623803009576006
3052,3052,15663000,-3.1331592689295085,1.8987341065251684,0.23341537651393465,3.5040431266846417,2.5354213273676374,0.4538647582878808,104,0.26954177897575704,-0.10961271064623412,-0.0007352908874436181,34911800,1,0,1204,-1.5661446184605299,2.5378981434167835
3051,3051,13955100,3.9726027397260384,1.6287878787878851,1.1492580997004789,4.53920220082531,2.2770436432637537,1.3271535903784937,100,0.922266139657446,0.11181885948565727,0.0014741833396003654,74254100,4,0,1200,-0.989772352358953,2.321697010188739
3050,3050,13140100,-1.084010840108407,-1.1160677498537108,-0.5397950339158908,2.7397260273972712,1.4339584905660232,1.1239517787338782,99,0.0,-0.6772009029345383,-0.046157025173010346,42450700,3,1,1199,0.18178813419269524,1.7892644135188762
3049,3049,15269400,1.1049723756906051,0.7903688370342499,-0.05920587367639341,2.624309392265189,1.05660754716983,0.7808665784313495,98,0.8196721311475308,0.3734055125688585,0.0014824139207725295,35832700,2,0,1198,1.001502253380071,2.26928895612708
3048,3048,18756000,0.6906077348066253,-0.4845285128587285,0.6485161211990054,2.789400278940035,1.2066365007541435,0.7661546429771349,97,-0.6858710562414272,-0.4868951128503718,-0.03476708264323891,25409300,1,1,1197,2.885110767645549,4.409991386735568
3047,3047,19481700,-0.4237288135593209,-0.14958489154823784,-0.634242364055515,2.2988505747126413,1.2854441858055177,1.0363768085191127,96,2.6950354609929232,0.4868876222139384,0.031284930830843834,24723000,0,1,1196,-0.18854988001372197,4.814550641940096
3046,3046,16473400,-0.8219178082191747,-0.18580081753994948,0.14666844763469022,2.8050490883590573,0.783870818071275,0.7206399503185246,93,-2.209944751381221,-0.44676468924927937,-0.0547350143733305,33616000,4,0,1193,-4.407668359823036,8.887706226716329
3045,3045,13358200,1.540616246498594,0.7126781695423912,0.21676579132479112,3.9381153305203753,1.4280307618177002,0.6743954193862534,92,0.6896551724137945,0.22346368715082665,0.0007415034733782022,35754200,3,0,1192,2.21068497739072,4.067910573205591
3044,3044,15606000,2.4425287356321768,0.03755163490619662,0.20233819739414735,3.4532374100719516,1.1729095724555272,0.9970616175589032,91,0.14025245441795509,0.07507883164710183,-0.0007431052771456058,37072100,2,1,1191,-7.138413685847588,8.915581119945859
3043,3043,18873500,-1.4245014245014231,0.6403013423842197,0.0007446144074441108,2.1739130434782483,1.4036380347633548,0.5113915977123185,90,0.5780346820809301,-0.3368263599111687,0.0,33101300,1,1,1190,-1.9219035997559475,3.2227930873423682
3042,3042,13144800,0.8547008547008517,0.2624671916010346,1.409283865271771,2.005730659025784,1.3920278404815802,1.4424567423378054,89,-0.8474576271186529,-0.71054973821989,-0.04313168188329053,36772600,0,0,1189,1.753841378239951,3.069970391148491
3041,3041,15318100,0.4347826086956497,-0.3760812335464547,0.09817321707676907,2.3391812865497075,1.058204877483182,0.5765865834845396,86,1.298701298701288,0.679501698754259,0.05053955220435391,42191600,4,1,1186,-1.0291858678955546,2.034110467845407
3040,3040,15775200,1.024890190336758,-0.71054973821989,0.8868921051908396,1.7647058823529351,1.2448132780082943,1.376819663578921,85,0.0,0.15066290586300826,0.011330347925930795,34780300,3,1,1185,-0.10741138560688146,1.5723755202712963
3039,3039,14672100,-1.178203240058906,-1.3811160365391542,-0.08526603695940826,2.2421524663676973,1.97868333414446,1.1265176640707029,84,1.7883755588673722,1.2112036336108911,0.0030415037195696826,46330600,2,1,1184,0.19987699876999887,2.9329173166926514
3038,3038,17475500,0.14858841010401136,0.8675971331572941,-0.2393344212425763,2.571860816944027,2.017506661591173,1.2049338418975486,83,0.7418397626112627,0.1869895287958112,0.03960510552392105,45325300,1,0,1183,-1.4843986670705966,2.580744861690598
3037,3037,13366600,1.4880952380952548,0.26256564141036165,-0.14565097667361693,3.0075187969924815,0.9402030838661092,0.6358131449078819,82,-1.3196480938416408,-0.8230452674897082,-0.012908769509156759,60694100,0,1,1182,3.333855063390212,4.68848332284455
3036,3036,16442700,0.5943536404160454,-0.7421187108675786,-0.5918791528451872,4.041916167664672,1.5037593984962294,1.5126366750177311,79,-0.7385524372230391,-0.3364485981308452,-0.01365669717962037,50587400,4,1,1179,-4.556319091723937,11.243979405414372
3035,3035,25160600,7.165605095541405,0.22354694485842155,0.8870994208076688,8.828250401284098,1.6981169811320695,1.5791706206552902,78,0.0,0.18587732342008054,0.016588238104842112,61678200,3,1,1178,2.1205186880244087,7.14285714285714
3034,3034,36785000,0.9273570324574988,0.7490598970389506,-0.09954231426650972,6.572769953051648,1.3904509060334025,0.7579974543881374,77,-3.8284839203675314,-0.22304832713754275,-0.019016467914356742,54757900,2,1,1177,0.8771929824561431,5.931254996003199
3033,3033,38790500,1.5576323987538832,1.3662201138519905,0.053977524268322696,3.2863849765258246,2.088075170842818,0.945882009796062,76,-0.7668711656441674,-0.037431674931920345,-0.0030424772036408143,56220400,1,1,1176,3.487816531294796,8.520900321543401
3032,3032,21918400,3.2154340836012985,1.9713876315659904,0.06770800894420059,5.0161812297734745,3.803917647058808,0.4743433466462666,75,0.0,-0.11371873061858385,-0.006839544440240264,69663500,0,1,1175,2.547770700636942,4.018521580949219
3031,3031,28706300,3.3222591362126237,0.4310305642633239,0.4915680556427882,4.347826086956518,1.2219116585765908,0.5672513173083704,72,0.0,0.9364104930320358,-0.0007615062761479052,101272500,4,1,1172,8.486888731396158,8.74113475177305
3030,3030,21731300,4.1884816753926515,1.0346200172948627,1.1123576495214451,5.235602094240832,1.8792483006797145,1.3261136904709758,71,0.8375209380234505,0.5120165621117279,0.002286397901318793,64946300,3,1,1171,-1.1212333566923527,2.8868567330105677
3029,3029,19955800,-0.6932409012131546,-0.5559928514694223,0.2674019219626622,2.2767075306479923,1.7220705535470726,0.9905310169780356,70,0.0,0.35941691855363445,-0.0015475352538874,62687000,2,1,1170,0.12278547623223446,3.412726626377527
3028,3028,8259900,-1.7361111111111052,-2.1409185620506754,-0.4425310266266247,2.8419182948490334,2.4701155378485944,1.3494255227654903,69,1.9434628975264931,0.15911297371173916,0.0876591261901094,60438600,1,0,1169,-2.044673539518893,5.564559697460858
3027,3027,9670900,-0.17152658662091813,-0.3868471953578423,0.23366087264267146,2.4518388791593626,1.4095496707302368,0.8594014347915957,65,-1.0309278350515538,-0.23300582524270474,-0.052493554612109694,63313400,4,0,1165,2.0336605890603154,3.8427483619621006
3026,3026,11480100,2.2887323943662,1.4549705072748775,0.0356000675593382,2.8169014084507005,2.170477505919499,0.6527111799408791,64,0.3442340791738552,0.19380233309311826,0.0,44420500,3,0,1164,9.586935638808836,10.509125840537958
3025,3025,11196300,0.8833922261484162,-0.4667405860264706,0.8830575219117119,1.9503546099290947,1.6072128577028666,1.2250396835491228,63,-0.5253940455341555,-0.6252442360296984,-0.004638722218530678,57170000,2,1,1163,0.4632310364794501,3.1935736677116022
3024,3024,10129600,3.136531365313644,0.2755866141732177,0.22459913281294155,4.0892193308550215,1.3481364531378492,0.5837307845099948,62,1.2522361359570633,0.9422850782208504,0.005471148799940373,41060900,1,1,1162,0.5238649592549605,4.988354037267073
